basename,latitude,longitude,yaw_degree_gimbal,pitch_degree_gimbal,roll_degree_gimbal,image_w,image_h,image_GSDH,image_GSDV,date_time_original,relative_im_path,relative_altitude,absolute_altitude,yaw_degrees_drone,pitch_degrees_drone,roll_degrees_drone,flight_x_speed,flight_y_speed,flight_z_speed,cam_reverse,gimbal_reverse,Timestamp_ms
DJI_20241128155207_0228,-13.8820708888889,-73.0351220277778,139.0,-90.0,180.0,5280,3956,0.0040341833715511494,0.004022790154679506,2024:11:28 15:52:07,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155207_0228_D.JPG,15.045,2210.956,-41.0,1.2,5.9,1.0,-0.8,0.0,0,0,1732809127000
DJI_20241128155209_0229,-13.882047,-73.0351451944444,-41.1,-89.9,0.0,5280,3956,0.004038741770841038,0.0040273356802780136,2024:11:28 15:52:09,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155209_0229_D.JPG,15.062,2210.939,-41.0,2.8,7.5,1.0,-0.8,0.0,0,0,1732809129000
DJI_20241128155212_0230,-13.8820227777778,-73.0351666111111,-41.1,-89.9,0.0,5280,3956,0.00401863118573859,0.004007281890872831,2024:11:28 15:52:12,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155212_0230_D.JPG,14.987,2210.881,-41.1,-0.5,6.5,0.9,-0.7,0.0,0,0,1732809132000
DJI_20241128155214_0231,-13.88199625,-73.035188,-41.1,-89.9,0.0,5280,3956,0.004016754197795695,0.004005410203861681,2024:11:28 15:52:14,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155214_0231_D.JPG,14.98,2210.871,-41.0,3.7,5.8,1.0,-0.9,0.0,0,0,1732809134000
DJI_20241128155217_0232,-13.8819721666667,-73.0352091666667,138.9,-90.0,180.0,5280,3956,0.004018094903469192,0.00400674712315536,2024:11:28 15:52:17,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155217_0232_D.JPG,14.985,2210.882,-40.9,1.4,4.1,0.9,-0.8,0.0,0,0,1732809137000
DJI_20241128155219_0233,-13.8819489444444,-73.0352313333333,138.9,-90.0,180.0,5280,3956,0.004029624972261262,0.004018244629080998,2024:11:28 15:52:19,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155219_0233_D.JPG,15.028,2210.933,-41.0,2.9,4.5,1.0,-0.9,0.0,0,0,1732809139000
DJI_20241128155222_0234,-13.8819251111111,-73.0352524444444,138.9,-90.0,180.0,5280,3956,0.004023994008432576,0.004012629568047547,2024:11:28 15:52:22,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155222_0234_D.JPG,15.007,2210.898,-40.8,2.8,5.9,0.9,-0.9,0.0,0,0,1732809142000
DJI_20241128155224_0235,-13.88190075,-73.0352730833333,138.8,-90.0,180.0,5280,3956,0.004027211702048969,0.004015838174352376,2024:11:28 15:52:24,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155224_0235_D.JPG,15.019,2210.901,-41.1,3.4,4.3,0.9,-0.9,0.0,0,0,1732809144000
DJI_20241128155227_0236,-13.8818772222222,-73.0352951666667,138.8,-90.0,180.0,5280,3956,0.004025334714106073,0.004013966487341225,2024:11:28 15:52:27,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155227_0236_D.JPG,15.012,2210.905,-41.0,3.2,5.6,0.9,-0.9,0.0,0,0,1732809147000
DJI_20241128155229_0237,-13.8818540555556,-73.0353162777778,138.8,-90.0,180.0,5280,3956,0.0040210444559508835,0.004009688345601454,2024:11:28 15:52:29,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155229_0237_D.JPG,14.996,2210.885,-40.9,3.0,5.6,0.9,-0.9,0.0,0,0,1732809149000
DJI_20241128155232_0238,-13.881831,-73.0353368611111,138.9,-90.0,180.0,5280,3956,0.004023725867297877,0.004012362184188811,2024:11:28 15:52:32,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155232_0238_D.JPG,15.006,2210.891,-41.0,2.5,4.1,0.9,-0.8,0.0,0,0,1732809152000
DJI_20241128155234_0239,-13.8818085833333,-73.0353581388889,138.9,-90.0,180.0,5280,3956,0.004017290480065093,0.004005944971579152,2024:11:28 15:52:34,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155234_0239_D.JPG,14.982,2210.886,-41.0,2.5,5.5,0.9,-0.8,0.0,0,0,1732809154000
DJI_20241128155237_0240,-13.8817853055556,-73.0353778888889,138.9,-90.0,180.0,5280,3956,0.00403042939566536,0.004019046780657206,2024:11:28 15:52:37,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155237_0240_D.JPG,15.031,2210.914,-41.0,2.5,4.4,0.9,-0.8,0.0,0,0,1732809157000
DJI_20241128155239_0241,-13.8817615833333,-73.0353989722222,138.9,-90.0,180.0,5280,3956,0.0040221170204896815,0.004010757881036397,2024:11:28 15:52:39,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155239_0241_D.JPG,15.0,2210.901,-41.1,2.0,4.5,0.9,-0.8,0.0,0,0,1732809159000
DJI_20241128155242_0242,-13.8817395555556,-73.0354199166667,138.9,-90.0,180.0,5280,3956,0.0040223851616243795,0.004011025264895132,2024:11:28 15:52:42,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155242_0242_D.JPG,15.001,2210.891,-41.1,1.2,0.9,0.8,-0.9,0.0,0,0,1732809162000
DJI_20241128155244_0243,-13.8817410833333,-73.0354471944444,-124.5,-89.9,0.0,5280,3956,0.004024262149567275,0.004012896951906282,2024:11:28 15:52:44,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155244_0243_D.JPG,15.008,2210.911,-125.7,2.6,-6.0,-0.7,-1.0,0.0,0,0,1732809164000
DJI_20241128155247_0244,-13.8817661111111,-73.0354491388889,145.8,-89.9,0.0,5280,3956,0.004017290480065093,0.004005944971579152,2024:11:28 15:52:47,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155247_0244_D.JPG,14.982,2210.852,143.8,-2.3,-3.8,-1.0,0.6,0.0,0,0,1732809167000
DJI_20241128155249_0245,-13.8817889722222,-73.0354303888889,-41.0,-90.0,180.0,5280,3956,0.004021848879354982,0.00401049049717766,2024:11:28 15:52:49,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155249_0245_D.JPG,14.999,2210.859,139.0,-1.9,-2.1,-1.0,0.8,0.0,0,0,1732809169000
DJI_20241128155252_0246,-13.8818111388889,-73.0354108055556,-41.1,-90.0,180.0,5280,3956,0.004028820548857164,0.0040174424775047905,2024:11:28 15:52:52,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155252_0246_D.JPG,15.025,2210.916,139.0,-2.7,-4.3,-1.0,0.8,-0.1,0,0,1732809172000
DJI_20241128155254_0247,-13.8818337777778,-73.03538925,-41.0,-90.0,180.0,5280,3956,0.004025334714106073,0.004013966487341225,2024:11:28 15:52:54,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155254_0247_D.JPG,15.012,2210.897,139.1,-2.3,-1.1,-1.0,0.8,0.0,0,0,1732809174000
DJI_20241128155257_0248,-13.8818566666667,-73.0353690833333,-41.1,-90.0,180.0,5280,3956,0.0040221170204896815,0.004010757881036397,2024:11:28 15:52:57,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155257_0248_D.JPG,15.0,2210.887,138.9,-2.0,-2.9,-1.0,0.8,0.0,0,0,1732809177000
DJI_20241128155259_0249,-13.8818802777778,-73.0353477777778,138.9,-89.9,0.0,5280,3956,0.004019971891412086,0.0040086188101665105,2024:11:28 15:52:59,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155259_0249_D.JPG,14.992,2210.871,139.0,-1.2,-2.3,-1.0,0.8,0.0,0,0,1732809179000
DJI_20241128155302_0250,-13.8819040277778,-73.0353268611111,-41.1,-90.0,180.0,5280,3956,0.004008709963754715,0.003997388688099609,2024:11:28 15:53:02,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155302_0250_D.JPG,14.95,2210.849,138.9,-1.3,-3.1,-0.9,0.8,0.0,0,0,1732809182000
DJI_20241128155304_0251,-13.8819276111111,-73.0353054722222,-41.1,-90.0,180.0,5280,3956,0.004020240032546786,0.004008886194025246,2024:11:28 15:53:04,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155304_0251_D.JPG,14.993,2210.896,139.0,-0.5,-3.3,-1.0,0.8,0.0,0,0,1732809184000
DJI_20241128155307_0252,-13.8819502777778,-73.0352846111111,-41.1,-90.0,180.0,5280,3956,0.004016217915526296,0.00400487543614421,2024:11:28 15:53:07,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155307_0252_D.JPG,14.978,2210.88,139.1,0.0,-1.9,-0.9,0.9,0.0,0,0,1732809187000
DJI_20241128155309_0253,-13.8819733888889,-73.0352649722222,-41.0,-90.0,180.0,5280,3956,0.00401863118573859,0.004007281890872831,2024:11:28 15:53:09,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155309_0253_D.JPG,14.987,2210.87,139.1,-1.1,-4.6,-1.1,0.8,0.0,0,0,1732809189000
DJI_20241128155312_0254,-13.8819969722222,-73.0352451388889,138.9,-89.9,0.0,5280,3956,0.004019435609142688,0.004008084042449039,2024:11:28 15:53:12,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155312_0254_D.JPG,14.99,2210.884,139.0,-0.5,-5.7,-1.0,0.8,0.0,0,0,1732809192000
DJI_20241128155314_0255,-13.8820204166667,-73.035223,-41.1,-90.0,180.0,5280,3956,0.004027747984318366,0.004016372942069848,2024:11:28 15:53:14,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155314_0255_D.JPG,15.021,2210.896,138.6,1.5,-6.0,-1.0,0.9,0.0,0,0,1732809194000
DJI_20241128155317_0256,-13.8820434166667,-73.0352019722222,139.0,-89.9,0.0,5280,3956,0.004018899326873289,0.004007549274731567,2024:11:28 15:53:17,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155317_0256_D.JPG,14.988,2210.891,138.9,0.0,-5.8,-1.0,0.7,0.0,0,0,1732809197000
DJI_20241128155319_0257,-13.8820659722222,-73.0351810277778,-41.0,-90.0,180.0,5280,3956,0.004012195798505806,0.004000864678263173,2024:11:28 15:53:19,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155319_0257_D.JPG,14.963,2210.865,139.0,-1.0,-2.7,-0.9,0.8,0.0,0,0,1732809199000
DJI_20241128155322_0258,-13.8820881111111,-73.0351610555556,139.0,-89.9,0.0,5280,3956,0.004029356831126562,0.004017977245222262,2024:11:28 15:53:22,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155322_0258_D.JPG,15.027,2210.915,139.0,-2.0,-1.3,-1.0,0.8,0.0,0,0,1732809202000
DJI_20241128155324_0259,-13.8821112222222,-73.0351409444444,-41.0,-90.0,180.0,5280,3956,0.004019971891412086,0.0040086188101665105,2024:11:28 15:53:24,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155324_0259_D.JPG,14.992,2210.882,139.1,-1.9,-2.8,-1.0,0.8,0.0,0,0,1732809204000
DJI_20241128155327_0260,-13.8821340555556,-73.0351199722222,-41.0,-90.0,180.0,5280,3956,0.004026943560914269,0.004015570790493641,2024:11:28 15:53:27,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155327_0260_D.JPG,15.018,2210.91,139.2,-1.2,-1.7,-1.0,0.8,0.0,0,0,1732809207000
DJI_20241128155329_0261,-13.8821578888889,-73.0350999722222,-41.1,-90.0,180.0,5280,3956,0.0040341833715511494,0.004022790154679506,2024:11:28 15:53:29,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155329_0261_D.JPG,15.045,2210.921,139.0,-1.0,-3.9,-1.0,0.8,0.0,0,0,1732809209000
DJI_20241128155332_0262,-13.8821805,-73.0350789444445,-41.0,-90.0,180.0,5280,3956,0.004018094903469192,0.00400674712315536,2024:11:28 15:53:32,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155332_0262_D.JPG,14.985,2210.876,139.0,-0.4,-1.8,-0.9,0.8,0.0,0,0,1732809212000
DJI_20241128155334_0263,-13.8822047222222,-73.0350590555555,-41.1,-90.0,180.0,5280,3956,0.004019971891412086,0.0040086188101665105,2024:11:28 15:53:34,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155334_0263_D.JPG,14.992,2210.9,139.0,1.6,-6.4,-1.0,0.9,0.0,0,0,1732809214000
DJI_20241128155337_0264,-13.8822271944444,-73.0350381666667,-41.1,-90.0,180.0,5280,3956,0.0040183630446038905,0.004007014507014096,2024:11:28 15:53:37,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155337_0264_D.JPG,14.986,2210.869,139.0,-1.6,-6.6,-0.9,0.9,0.0,0,0,1732809217000
DJI_20241128155339_0265,-13.8822503055556,-73.0350177222222,-41.0,-90.0,180.0,5280,3956,0.004013804645314002,0.004002468981415587,2024:11:28 15:53:39,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155339_0265_D.JPG,14.969,2210.863,139.0,-0.9,-6.6,-1.0,0.8,0.0,0,0,1732809219000
DJI_20241128155342_0266,-13.8822723333333,-73.0349968611111,-41.0,-90.0,180.0,5280,3956,0.004013804645314002,0.004002468981415587,2024:11:28 15:53:42,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155342_0266_D.JPG,14.969,2210.866,139.0,-1.6,-2.8,-0.9,0.9,0.0,0,0,1732809222000
DJI_20241128155344_0267,-13.88229575,-73.034976,-41.1,-90.0,180.0,5280,3956,0.0040223851616243795,0.004011025264895132,2024:11:28 15:53:44,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155344_0267_D.JPG,15.001,2210.893,138.8,0.5,-4.9,-1.0,0.8,0.0,0,0,1732809224000
DJI_20241128155347_0268,-13.8823188611111,-73.0349557777778,-41.1,-90.0,180.0,5280,3956,0.004029624972261262,0.004018244629080998,2024:11:28 15:53:47,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155347_0268_D.JPG,15.028,2210.921,139.0,-0.8,-6.2,-1.0,0.8,0.0,0,0,1732809227000
DJI_20241128155349_0269,-13.8823416666667,-73.03493525,-41.1,-90.0,180.0,5280,3956,0.004014877209852799,0.004003538516850531,2024:11:28 15:53:49,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155349_0269_D.JPG,14.973,2210.858,139.1,-1.3,-6.2,-0.9,0.7,0.0,0,0,1732809229000
DJI_20241128155352_0270,-13.8823650833333,-73.0349145833333,-41.1,-90.0,180.0,5280,3956,0.0040261391375101705,0.004014768638917433,2024:11:28 15:53:52,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155352_0270_D.JPG,15.015,2210.903,138.9,-0.7,-5.0,-0.9,0.9,0.0,0,0,1732809232000
DJI_20241128155354_0271,-13.8823874722222,-73.03489475,-41.1,-90.0,180.0,5280,3956,0.004020508173681486,0.004009153577883982,2024:11:28 15:53:54,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155354_0271_D.JPG,14.994,2210.887,139.0,-0.7,-7.6,-1.0,0.8,0.0,0,0,1732809234000
DJI_20241128155357_0272,-13.8824104722222,-73.0348739166667,-41.1,-90.0,180.0,5280,3956,0.004019703750277387,0.004008351426307774,2024:11:28 15:53:57,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155357_0272_D.JPG,14.991,2210.884,139.0,-2.5,-5.0,-1.0,0.8,0.0,0,0,1732809237000
DJI_20241128155359_0273,-13.8824375277778,-73.0348726388889,32.4,-90.0,180.0,5280,3956,0.004020240032546786,0.004008886194025246,2024:11:28 15:53:59,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155359_0273_D.JPG,14.993,2210.901,-144.4,4.3,-0.2,-1.3,-0.8,0.0,0,0,1732809239000
DJI_20241128155402_0274,-13.8824430277778,-73.0349000833333,-53.4,-89.9,0.0,5280,3956,0.004018094903469192,0.00400674712315536,2024:11:28 15:54:02,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155402_0274_D.JPG,14.985,2210.879,-49.4,3.1,8.1,0.8,-1.0,0.0,0,0,1732809242000
DJI_20241128155404_0275,-13.8824200833333,-73.034921,-41.2,-89.9,0.0,5280,3956,0.004019703750277387,0.004008351426307774,2024:11:28 15:54:04,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155404_0275_D.JPG,14.991,2210.887,-41.0,1.8,5.3,1.0,-0.8,0.0,0,0,1732809244000
DJI_20241128155407_0276,-13.8823974166667,-73.0349413333333,138.9,-90.0,180.0,5280,3956,0.004021580738220282,0.004010223113318925,2024:11:28 15:54:07,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155407_0276_D.JPG,14.998,2210.898,-40.9,2.2,6.0,1.0,-0.8,0.0,0,0,1732809247000
DJI_20241128155409_0277,-13.8823741944444,-73.0349613611111,-41.1,-89.9,0.0,5280,3956,0.004026675419779569,0.004015303406634904,2024:11:28 15:54:09,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155409_0277_D.JPG,15.017,2210.904,-41.0,2.1,5.4,1.0,-0.8,0.0,0,0,1732809249000
DJI_20241128155412_0278,-13.8823508333333,-73.0349820277778,138.9,-90.0,180.0,5280,3956,0.004024530290701975,0.004013164335765019,2024:11:28 15:54:12,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155412_0278_D.JPG,15.009,2210.905,-41.0,2.0,5.5,1.0,-0.8,0.0,0,0,1732809252000
DJI_20241128155414_0279,-13.8823281388889,-73.0350017222222,-41.1,-89.9,0.0,5280,3956,0.004025870996375471,0.0040145012550586966,2024:11:28 15:54:14,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155414_0279_D.JPG,15.014,2210.924,-41.1,0.4,4.9,0.9,-0.8,0.0,0,0,1732809254000
DJI_20241128155417_0280,-13.8823049722222,-73.0350228611111,-41.0,-89.9,0.0,5280,3956,0.00403042939566536,0.004019046780657206,2024:11:28 15:54:17,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155417_0280_D.JPG,15.031,2210.93,-40.9,3.2,5.2,1.0,-0.8,0.0,0,0,1732809257000
DJI_20241128155419_0281,-13.8822818055556,-73.0350430277778,138.9,-90.0,180.0,5280,3956,0.004025334714106073,0.004013966487341225,2024:11:28 15:54:19,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155419_0281_D.JPG,15.012,2210.923,-40.9,1.6,4.7,1.0,-0.8,0.0,0,0,1732809259000
DJI_20241128155422_0282,-13.8822587222222,-73.0350638055556,139.0,-90.0,180.0,5280,3956,0.004029624972261262,0.004018244629080998,2024:11:28 15:54:22,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155422_0282_D.JPG,15.028,2210.928,-40.8,2.2,3.8,1.1,-0.9,0.0,0,0,1732809262000
DJI_20241128155425_0283,-13.8822352222222,-73.0350855555556,138.9,-90.0,180.0,5280,3956,0.004027211702048969,0.004015838174352376,2024:11:28 15:54:25,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155425_0283_D.JPG,15.019,2210.939,-41.0,1.0,5.6,1.0,-0.8,0.0,0,0,1732809265000
DJI_20241128155427_0284,-13.8822124166667,-73.0351055555556,-41.0,-89.9,0.0,5280,3956,0.004029088689991862,0.004017709861363526,2024:11:28 15:54:27,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155427_0284_D.JPG,15.026,2210.927,-41.1,-0.5,3.4,1.0,-0.8,0.0,0,0,1732809267000
DJI_20241128155429_0285,-13.8821899722222,-73.0351261666667,139.0,-90.0,180.0,5280,3956,0.0040247984318366745,0.004013431719623754,2024:11:28 15:54:29,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155429_0285_D.JPG,15.01,2210.91,-41.1,-0.5,4.2,0.9,-0.9,0.0,0,0,1732809269000
DJI_20241128155432_0286,-13.8821669722222,-73.0351465,139.0,-90.0,180.0,5280,3956,0.004017558621199793,0.004006212355437889,2024:11:28 15:54:32,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155432_0286_D.JPG,14.983,2210.891,-41.1,1.2,2.8,1.0,-0.8,0.0,0,0,1732809272000
DJI_20241128155435_0287,-13.8821434722222,-73.0351676111111,138.9,-90.0,180.0,5280,3956,0.0040221170204896815,0.004010757881036397,2024:11:28 15:54:35,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155435_0287_D.JPG,15.0,2210.902,-41.1,2.2,4.0,1.0,-0.8,0.0,0,0,1732809275000
DJI_20241128155437_0288,-13.8821194722222,-73.0351889444444,139.0,-90.0,180.0,5280,3956,0.004015145350987499,0.004003805900709267,2024:11:28 15:54:37,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155437_0288_D.JPG,14.974,2210.88,-41.0,2.8,3.8,1.0,-0.9,0.0,0,0,1732809277000
DJI_20241128155439_0289,-13.8820950555556,-73.0352112777778,-41.1,-89.9,0.0,5280,3956,0.004024262149567275,0.004012896951906282,2024:11:28 15:54:39,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155439_0289_D.JPG,15.008,2210.896,-41.0,2.7,3.4,1.0,-0.9,0.0,0,0,1732809279000
DJI_20241128155442_0290,-13.8820707222222,-73.0352343888889,-41.2,-89.9,0.0,5280,3956,0.004020776314816184,0.004009420961742718,2024:11:28 15:54:42,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155442_0290_D.JPG,14.995,2210.901,-41.0,3.3,5.5,1.0,-0.8,0.0,0,0,1732809282000
DJI_20241128155444_0291,-13.8820473888889,-73.0352535555556,138.9,-90.0,180.0,5280,3956,0.004023457726163178,0.0040120948003300756,2024:11:28 15:54:44,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155444_0291_D.JPG,15.005,2210.892,-41.0,1.4,4.0,1.0,-0.7,0.0,0,0,1732809284000
DJI_20241128155447_0292,-13.8820241666667,-73.0352741111111,138.9,-90.0,180.0,5280,3956,0.004021848879354982,0.00401049049717766,2024:11:28 15:54:47,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155447_0292_D.JPG,14.999,2210.907,-41.0,2.3,3.8,1.0,-0.8,0.0,0,0,1732809287000
DJI_20241128155450_0293,-13.88200175,-73.0352938888889,139.0,-90.0,180.0,5280,3956,0.004025334714106073,0.004013966487341225,2024:11:28 15:54:50,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155450_0293_D.JPG,15.012,2210.902,-41.1,0.4,2.8,1.0,-0.9,0.0,0,0,1732809290000
DJI_20241128155452_0294,-13.8819788611111,-73.0353141111111,-41.0,-89.9,0.0,5280,3956,0.0040223851616243795,0.004011025264895132,2024:11:28 15:54:52,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155452_0294_D.JPG,15.001,2210.893,-40.9,3.3,2.9,0.9,-0.9,0.0,0,0,1732809292000
DJI_20241128155455_0295,-13.8819563055556,-73.0353354444444,139.0,-90.0,180.0,5280,3956,0.0040247984318366745,0.004013431719623754,2024:11:28 15:54:55,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155455_0295_D.JPG,15.01,2210.908,-40.8,4.4,2.0,1.0,-0.9,0.0,0,0,1732809295000
DJI_20241128155457_0296,-13.88193325,-73.0353572777778,-41.0,-89.9,0.0,5280,3956,0.004020508173681486,0.004009153577883982,2024:11:28 15:54:57,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155457_0296_D.JPG,14.994,2210.903,-41.1,3.2,5.4,1.0,-0.9,0.0,0,0,1732809297000
DJI_20241128155500_0297,-13.8819103055556,-73.0353776944444,-41.2,-89.9,0.0,5280,3956,0.004023725867297877,0.004012362184188811,2024:11:28 15:55:00,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155500_0297_D.JPG,15.006,2210.885,-41.1,2.0,4.6,1.0,-0.7,0.0,0,0,1732809300000
DJI_20241128155502_0298,-13.8818859166667,-73.0353988333333,-41.2,-89.9,0.0,5280,3956,0.004019703750277387,0.004008351426307774,2024:11:28 15:55:02,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155502_0298_D.JPG,14.991,2210.894,-41.1,3.9,5.7,1.0,-0.8,0.0,0,0,1732809302000
DJI_20241128155505_0299,-13.8818626111111,-73.0354190277778,-41.2,-89.9,0.0,5280,3956,0.00402640727864487,0.004015036022776169,2024:11:28 15:55:05,./data/mavic3m/campo2/Viaje3-27-Nov/DJI_202411281538_002_acco2-campo2//DJI_20241128155505_0299_D.JPG,15.016,2210.917,-41.1,2.3,5.6,0.9,-0.8,0.0,0,0,1732809305000
